Strike_Price,Spot_Price,Time,BS_Call,MC_Call,FD_Call,close,pred,C(T+1)
12450.0,13000.0,0.08219178082,430.5719188,438.2525671,437.3484526,219.8,250.87050768064285,258.25
10369.1,13000.0,0.04109589041,2.048626813,1.475235869,2.005934139,8.45,8.052193366108781,6.9
11970.25,12500.0,0.05753424658,213.1922752,212.9150334,209.7161898,42.1,57.51318886137551,86.4
11686.75,12300.0,0.03835616438,60.34136295,59.58546351,57.52066844,71.25,56.614224599065096,98.1
10583.05,11400.0,0.04383561644,51.81244404,52.60150681,50.23330847,56.4,53.441660784588066,42.2
8870.5,11100.0,0.08219178082,2.057092538,2.072964311,1.781345025,25.0,21.469987859542755,2.1
11054.9,12500.0,0.05753424658,34.5093722,37.16907811,33.72492454,22.3,21.305966850851405,13.9
11508.05,11900.0,0.02465753425,106.0561806,105.8758841,104.2430186,44.1,32.15607635103066,14.85
17830.55,20000.0,0.02191780822,6.957794511,6.844427936,6.867696241,5.0,5.148110639859738,3.75
10909.35,12600.0,0.005479452055,2.92e-09,0.0,-0.0001094686137,0.65,0.5137306528345107,0.45
15269.05,16400.0,0.03835616438,57.27574799,53.32613612,54.62680498,11.05,10.563919782876553,12.65
14891.9,16400.0,0.04383561644,30.93492772,31.08471004,29.68431043,8.6,7.422696808544686,16.6
15030.3,16500.0,0.07671232877,83.04525568,84.27192925,77.21960282,54.75,45.45791363897564,29.5
9682.4,10800.0,0.05753424658,23.02161991,24.2720803,21.21131619,74.65,84.77476085380982,105.35
11086.95,13000.0,0.008219178082,0.003601700799,0.0,0.002683749116,0.8,0.7956124440864869,0.45
16167.55,17800.0,0.02739726027,0.001061286,0.0,0.0005504427848,5.65,5.693754318973674,5.65
16151.75,17200.0,0.04109589041,116.4808153,116.4874319,114.668671,13.35,14.57047539541719,13.35
10651.95,12800.0,0.06575342466,6.051745635,7.301333173,5.516828745,360.6,361.9587837743779,360.6
15741.2,16500.0,0.05753424658,176.7183729,176.1155235,169.6385151,45.6,36.449155939433126,20.75
10336.55,10700.0,0.03835616438,71.33949476,73.97525385,66.39587248,119.4,113.00869023191643,291.35
15624.1,16700.0,0.005479452055,0.02522420763,0.05651733712,0.02087239244,0.5,0.047933879604130425,0.5
12576.2,13100.0,0.008219178082,9.632265833,9.875430561,9.438359257,8.8,5.391096257380866,2.2
11735.5,13900.0,0.02739726027,1.47e-08,0.0,-0.0001295447483,96.45,96.43720225296238,96.45
8760.85,13400.0,0.002739726027,0.0,0.0,-0.001161258921,550.9,549.4002643533004,550.9
10447.85,12400.0,0.02191780822,7.34e-05,0.0,3e-05,21.0,19.921656741128004,17.75
14910.9,17000.0,0.04109589041,12.19908618,10.84353942,11.79353527,1.75,1.8466092226890964,1.9
10971.6,14100.0,0.02191780822,1.2e-95,0.0,-0.0006763405275,342.0,341.8976773604721,342.0
16444.7,17300.0,0.02191780822,35.60777429,36.03188325,34.24434857,3.9,3.2591177700432468,3.9
14821.7,15500.0,0.05753424658,492.0578538,506.8866822,514.8160557,128.85,72.8805320521946,57.5
10899.3,12300.0,0.002739726027,7.14e-17,0.0,-0.0001683032887,0.35,0.133637180240612,0.05
11508.05,13300.0,0.02465753425,0.01050084213,0.0118023949,0.007273242359,2.85,2.672117654445117,2.85
9145.0,10800.0,0.02739726027,0.05332011847,0.0113059674,0.04139383226,4.25,5.707901307382002,4.2
9682.4,13100.0,0.05753424658,0.001949725401,0.0,0.001219226376,306.9,306.1408016660129,306.9
11876.2,13000.0,0.0602739726,161.5612227,161.574215,164.3217131,4.95,13.88763489504791,7.5
15055.55,16200.0,0.01917808219,24.71827756,24.88140439,24.53912006,4.1,2.9097746195502623,12.85
10929.15,11500.0,0.04383561644,133.8846237,132.2694731,133.4540007,41.35,48.37801822113448,66.65
11777.5,12400.0,0.04109589041,49.60928553,48.19162283,45.79642592,44.6,37.967369668342144,72.25
15741.2,17900.0,0.05753424658,104.0324068,107.0547146,106.0961698,2.5,3.885757368298016,2.5
12092.35,12800.0,0.01643835616,22.93675954,23.69503889,22.40477179,5.25,1.5128665052535553,3.6
14891.9,15900.0,0.04383561644,190.9482231,194.6382687,193.9723097,33.7,31.74188297765673,74.25
9268.9,10800.0,0.01917808219,0.01149932124,0.02415092377,0.009010642712,3.5,2.958029221010463,2.95
9218.95,11100.0,0.02465753425,0.009093952683,0.0,0.00657030117,3.0,3.3373030574679206,2.6
9268.9,11600.0,0.01917808219,0.0003610344094,0.0,0.0002368075233,2.0,1.5400448529890127,1.2
10188.25,11000.0,0.04383561644,49.21716988,50.88143067,46.89825082,118.95,119.250833971205,169.25
12752.3,14200.0,0.05479452055,0.006675491786,0.0,0.003244443794,13.9,13.454265443123916,13.9
12715.3,13500.0,0.0602739726,98.93776907,98.4843438,92.9419402,88.6,75.67754651627564,62.15
11087.45,12900.0,0.01917808219,0.001621369069,0.0,0.001069227458,1.05,0.8539694171309407,0.95
8664.2,12900.0,0.06301369863,1.22e-07,0.0,-0.0002376465088,356.0,354.8956390684314,356.0
10369.1,12900.0,0.04109589041,0.003458500255,0.0,0.002244052251,356.0,355.235932578469,356.0
11181.05,12000.0,0.005479452055,0.123545408,0.1533242033,0.1122637536,1.6,0.5393258458524883,0.75
15173.35,16700.0,0.002739726027,4.23e-11,0.0,-0.0001247845369,4.0,3.787396359789682,4.0
10906.75,12700.0,0.07671232877,37.92798161,34.48330106,37.34352454,363.9,360.8493104620466,26.95
10222.95,11600.0,0.07671232877,58.4502794,59.83052671,57.07686638,64.25,59.97065169483693,65.0
11381.2,14800.0,0.05753424658,4.22e-23,0.0,-0.0005150964742,252.8,252.60554235636943,252.8
11777.5,12600.0,0.04109589041,56.85220801,58.76485671,54.67245324,22.75,20.735392395872736,33.2
11820.5,12900.0,0.04383561644,17.97414636,18.81760686,16.50942072,25.85,23.869103591414785,20.75
11066.55,12100.0,0.002739726027,1.78e-08,0.0,-5.24e-05,0.6,0.086298719852266,0.05
11292.55,12100.0,0.0602739726,75.43373704,73.49408505,70.391856,96.5,85.71733630081422,54.7
8664.2,10700.0,0.06301369863,0.03699617769,0.07194785081,0.02449483082,10.2,18.101504989503155,11.0
15008.65,16400.0,0.0602739726,74.66107542,73.825177,70.6674534,14.4,10.040458018376455,10.55
11792.05,13800.0,0.06301369863,0.00566246343,0.0,0.002647562298,112.05,112.06884793922569,112.05
11526.25,12700.0,0.02739726027,17.53345703,16.97730016,17.14621277,2.0,0.4972342712374598,1.15
12949.4,14000.0,0.03835616438,9.805923325,10.05966871,8.485402717,15.5,13.850547269485105,8.15
12402.1,14400.0,0.06575342466,2.28e-06,0.0,-5.66e-05,81.65,81.32661503385367,81.65
18037.05,18900.0,0.07945205479,559.7318881,573.4450054,569.7792539,120.0,134.41202586511193,117.5
15287.25,16900.0,0.06575342466,61.43417451,64.58248109,58.55807469,32.55,24.364264302629124,16.25
12020.75,12800.0,0.03835616438,75.83619482,76.85051637,73.51277139,15.1,16.479902189073925,8.15
